State,District,Soil_Type,Season,Temperature,Humidity,Rainfall,Previous_Crop,Recommended_Crop
Assam,Biswanath,Black Soil,Zaid,21.2,48,86.8,Pomegranate,Soybean
Assam,Biswanath,Laterite Soil,Whole Year,36.8,77,52.6,Pigeonpeas,Tea
Assam,Biswanath,Red Soil,Zaid,39.4,67,241.4,Mungbean,Pulses
Assam,Biswanath,Red Soil,Rabi,18.2,80,69.4,Blackgram,Millets
Assam,Biswanath,Laterite Soil,Kharif,24.3,75,308.0,Blackgram,Coffee
Assam,Biswanath,Alluvial Soil,Rabi,31.7,73,85.9,Muskmelon,Wheat
Assam,Biswanath,Red Soil,Kharif,37.3,71,318.9,Lentil,Millets
Assam,Biswanath,Laterite Soil,Rabi,31.8,63,253.0,Lentil,Cashew
Assam,Biswanath,Loamy Soil,Kharif,21.3,75,296.2,Cotton,Rice
Assam,Biswanath,Black Soil,Rabi,25.6,57,258.5,Mungbean,Jowar
Assam,Biswanath,Loamy Soil,Kharif,39.4,70,130.5,Orange,Wheat
Assam,Biswanath,Loamy Soil,Rabi,18.4,91,59.9,Coffee,Maize
Assam,Biswanath,Black Soil,Rabi,27.9,48,45.2,Muskmelon,Soybean
Assam,Biswanath,Loamy Soil,Rabi,32.7,59,43.1,Pigeonpeas,Rice
Assam,Biswanath,Alluvial Soil,Rabi,37.4,70,124.2,Mango,Wheat
Assam,Biswanath,Alluvial Soil,Zaid,32.4,41,324.2,Watermelon,Sugarcane
Assam,Biswanath,Loamy Soil,Kharif,18.3,88,258.2,Chickpea,Sugarcane
Assam,Biswanath,Alluvial Soil,Kharif,22.5,54,118.8,Watermelon,Sugarcane
Assam,Bongaigaon,Sandy Soil,Rabi,22.1,92,229.1,Cotton,Groundnut
Assam,Bongaigaon,Sandy Soil,Rabi,29.0,69,325.2,Mothbeans,Muskmelon
Assam,Bongaigaon,Black Soil,Kharif,35.8,82,344.8,Kidneybeans,Cotton
Assam,Bongaigaon,Laterite Soil,Kharif,28.4,73,182.3,Pigeonpeas,Tea
Assam,Bongaigaon,Black Soil,Whole Year,34.2,55,229.2,Jute,Soybean
Assam,Bongaigaon,Sandy Soil,Whole Year,22.2,69,36.7,Pigeonpeas,Muskmelon
Assam,Bongaigaon,Sandy Soil,Rabi,37.4,57,179.7,Grapes,Watermelon
Assam,Bongaigaon,Laterite Soil,Rabi,29.0,69,282.2,Blackgram,Coffee
Assam,Bongaigaon,Laterite Soil,Zaid,21.5,93,97.0,Watermelon,Cashew
Assam,Bongaigaon,Laterite Soil,Kharif,22.4,51,183.3,Mango,Tea
Assam,Bongaigaon,Loamy Soil,Kharif,23.3,54,117.8,Kidneybeans,Rice
Assam,Bongaigaon,Red Soil,Zaid,23.2,92,65.7,Pomegranate,Millets
Assam,Bongaigaon,Sandy Soil,Whole Year,20.9,73,214.1,Jute,Groundnut
Assam,Bongaigaon,Laterite Soil,Zaid,24.0,40,204.8,Papaya,Coffee
Assam,Bongaigaon,Loamy Soil,Kharif,32.0,59,64.6,Mango,Maize
Assam,Bongaigaon,Alluvial Soil,Whole Year,29.5,80,158.4,Watermelon,Maize
Assam,Bongaigaon,Sandy Soil,Zaid,24.8,62,35.1,Coffee,Groundnut
Assam,Bongaigaon,Black Soil,Whole Year,21.1,63,94.5,Pigeonpeas,Cotton
Assam,Bongaigaon,Alluvial Soil,Rabi,36.0,52,333.7,Blackgram,Rice
Assam,Bongaigaon,Sandy Soil,Whole Year,20.7,78,138.0,Cotton,Watermelon
Assam,Cachar,Laterite Soil,Rabi,32.3,65,231.2,Jute,Tea
Assam,Cachar,Laterite Soil,Kharif,26.3,67,176.9,Kidneybeans,Coffee
Assam,Cachar,Black Soil,Whole Year,28.7,94,166.1,Maize,Soybean
Assam,Cachar,Black Soil,Kharif,31.0,90,165.7,Mothbeans,Cotton
Assam,Cachar,Laterite Soil,Kharif,27.8,83,151.3,Mungbean,Coffee
Assam,Cachar,Black Soil,Rabi,36.4,75,146.5,Apple,Soybean
Assam,Cachar,Black Soil,Rabi,39.1,66,172.5,Jute,Cotton
Assam,Cachar,Red Soil,Zaid,24.7,66,103.6,Orange,Groundnut
Assam,Cachar,Red Soil,Zaid,29.4,68,322.7,Orange,Groundnut
Assam,Cachar,Sandy Soil,Whole Year,33.3,89,156.9,Papaya,Watermelon
Assam,Cachar,Sandy Soil,Kharif,32.7,65,121.8,Mungbean,Watermelon
Assam,Cachar,Black Soil,Whole Year,21.6,90,260.5,Apple,Cotton
Assam,Cachar,Black Soil,Zaid,19.8,53,311.0,Papaya,Soybean
Assam,Cachar,Sandy Soil,Kharif,20.7,87,170.2,Pigeonpeas,Muskmelon
Assam,Cachar,Laterite Soil,Rabi,32.5,80,240.0,Apple,Tea
Assam,Cachar,Alluvial Soil,Rabi,19.1,64,151.5,Mungbean,Sugarcane
Assam,Cachar,Red Soil,Kharif,22.3,85,252.9,Cotton,Millets
Assam,Cachar,Black Soil,Kharif,18.9,71,204.2,Orange,Cotton
Assam,Cachar,Loamy Soil,Rabi,36.9,42,336.8,Orange,Maize
Assam,Cachar,Loamy Soil,Kharif,31.2,77,242.4,Watermelon,Maize
Assam,Charaideo,Sandy Soil,Kharif,39.1,69,147.6,Papaya,Watermelon
Assam,Charaideo,Red Soil,Zaid,22.3,44,146.1,Rice,Pulses
Assam,Charaideo,Laterite Soil,Rabi,32.4,78,203.3,Coffee,Coffee
Assam,Charaideo,Laterite Soil,Whole Year,30.7,66,239.6,Grapes,Coffee
Assam,Charaideo,Alluvial Soil,Whole Year,26.3,63,105.1,Jute,Sugarcane
Assam,Charaideo,Red Soil,Zaid,18.2,44,233.8,Papaya,Groundnut
Assam,Charaideo,Sandy Soil,Kharif,21.2,80,40.2,Blackgram,Watermelon
Assam,Charaideo,Loamy Soil,Rabi,29.0,92,158.6,Banana,Wheat
Assam,Charaideo,Alluvial Soil,Whole Year,27.7,76,88.0,Maize,Maize
Assam,Charaideo,Loamy Soil,Kharif,29.8,75,51.7,Watermelon,Maize
Assam,Charaideo,Laterite Soil,Rabi,37.4,92,294.4,Muskmelon,Coffee
Assam,Charaideo,Loamy Soil,Rabi,38.2,86,181.5,Coconut,Sugarcane
Assam,Charaideo,Laterite Soil,Zaid,20.2,74,210.6,Mungbean,Cashew
Assam,Charaideo,Loamy Soil,Zaid,21.4,64,176.8,Orange,Maize
Assam,Charaideo,Laterite Soil,Kharif,35.8,87,71.3,Jute,Coffee
Assam,Charaideo,Loamy Soil,Whole Year,29.6,50,297.3,Apple,Wheat
Assam,Charaideo,Loamy Soil,Zaid,32.2,83,138.1,Mango,Sugarcane
Assam,Charaideo,Laterite Soil,Rabi,21.3,73,235.3,Muskmelon,Coffee
Assam,Charaideo,Black Soil,Whole Year,18.8,81,303.2,Maize,Cotton
Assam,Charaideo,Sandy Soil,Whole Year,22.7,54,214.9,Lentil,Watermelon
Assam,Chirang,Loamy Soil,Rabi,18.4,57,163.5,Mungbean,Maize
Assam,Chirang,Black Soil,Zaid,30.3,82,270.0,Blackgram,Soybean
Assam,Chirang,Black Soil,Rabi,33.0,71,161.3,Lentil,Cotton
Assam,Chirang,Black Soil,Rabi,34.2,70,23.5,Orange,Jowar
Assam,Chirang,Loamy Soil,Kharif,24.5,73,334.5,Muskmelon,Sugarcane
Assam,Chirang,Loamy Soil,Rabi,34.0,55,267.8,Pomegranate,Wheat
Assam,Chirang,Black Soil,Whole Year,25.6,57,281.4,Blackgram,Soybean
Assam,Chirang,Red Soil,Rabi,32.6,54,241.6,Watermelon,Groundnut
Assam,Chirang,Alluvial Soil,Zaid,38.8,72,116.6,Cotton,Rice
Assam,Chirang,Loamy Soil,Whole Year,19.6,82,58.1,Lentil,Maize
Assam,Chirang,Loamy Soil,Rabi,26.9,74,241.4,Banana,Rice
Assam,Chirang,Loamy Soil,Kharif,24.7,40,188.3,Cotton,Rice
Assam,Chirang,Loamy Soil,Rabi,19.5,62,159.0,Coconut,Maize
Assam,Chirang,Alluvial Soil,Rabi,28.6,75,159.9,Jute,Sugarcane
Assam,Chirang,Laterite Soil,Rabi,28.4,53,88.1,Mothbeans,Tea
Assam,Chirang,Loamy Soil,Kharif,22.6,67,189.6,Chickpea,Maize
Assam,Chirang,Red Soil,Kharif,30.8,46,233.0,Apple,Millets
Assam,Chirang,Loamy Soil,Whole Year,39.6,88,300.4,Jute,Wheat
Assam,Chirang,Black Soil,Zaid,19.9,78,60.3,Watermelon,Jowar
Assam,Chirang,Black Soil,Whole Year,18.6,81,299.5,Mungbean,Soybean
Assam,Darrang,Alluvial Soil,Whole Year,24.3,86,69.0,Coconut,Maize
Assam,Darrang,Alluvial Soil,Zaid,22.5,72,61.0,Papaya,Rice
Assam,Darrang,Sandy Soil,Zaid,21.5,91,47.9,Mungbean,Groundnut
Assam,Darrang,Black Soil,Whole Year,29.3,47,269.8,Maize,Soybean
Assam,Darrang,Red Soil,Kharif,32.5,45,63.6,Apple,Millets
Assam,Darrang,Laterite Soil,Zaid,32.2,47,22.3,Orange,Coffee
Assam,Darrang,Laterite Soil,Whole Year,19.2,78,137.8,Mango,Cashew
Assam,Darrang,Sandy Soil,Whole Year,26.0,63,159.1,Kidneybeans,Muskmelon
Assam,Darrang,Alluvial Soil,Zaid,38.8,86,220.2,Maize,Rice
Assam,Darrang,Alluvial Soil,Whole Year,32.8,92,154.1,Papaya,Rice
Assam,Darrang,Laterite Soil,Kharif,34.8,63,225.0,Blackgram,Tea
Assam,Darrang,Laterite Soil,Zaid,30.7,73,132.4,Mango,Tea
Assam,Darrang,Red Soil,Whole Year,25.4,74,166.7,Orange,Pulses
Assam,Darrang,Alluvial Soil,Rabi,34.5,64,214.6,Mungbean,Wheat
Assam,Darrang,Red Soil,Zaid,36.5,65,307.1,Pomegranate,Millets
Assam,Darrang,Alluvial Soil,Whole Year,29.9,44,212.2,Muskmelon,Maize
Assam,Darrang,Red Soil,Kharif,19.6,67,124.2,Mango,Millets
Assam,Darrang,Loamy Soil,Rabi,21.6,62,323.5,Coconut,Maize
Assam,Darrang,Sandy Soil,Whole Year,18.1,93,233.2,Cotton,Watermelon
Assam,Darrang,Laterite Soil,Whole Year,28.5,49,94.3,Orange,Cashew
Assam,Dhemaji,Laterite Soil,Kharif,28.9,89,131.6,Watermelon,Tea
Assam,Dhemaji,Alluvial Soil,Zaid,23.9,46,328.0,Maize,Maize
Assam,Dhemaji,Red Soil,Zaid,21.2,78,122.7,Banana,Pulses
Assam,Dhemaji,Black Soil,Zaid,34.5,43,43.6,Apple,Soybean
Assam,Dhemaji,Black Soil,Kharif,18.8,63,76.5,Pomegranate,Soybean
Assam,Dhemaji,Red Soil,Whole Year,31.5,92,76.8,Mungbean,Millets
Assam,Dhemaji,Red Soil,Kharif,31.7,66,312.4,Rice,Groundnut
Assam,Dhemaji,Black Soil,Whole Year,39.1,65,128.0,Watermelon,Soybean
Assam,Dhemaji,Laterite Soil,Rabi,38.6,85,102.0,Cotton,Coffee
Assam,Dhemaji,Black Soil,Rabi,28.2,79,245.0,Chickpea,Jowar
Assam,Dhemaji,Laterite Soil,Rabi,23.9,63,112.3,Orange,Cashew
Assam,Dhemaji,Laterite Soil,Whole Year,38.7,71,233.9,Orange,Cashew
Assam,Dhemaji,Laterite Soil,Kharif,38.0,47,101.8,Coffee,Coffee
Assam,Dhemaji,Black Soil,Rabi,25.7,91,144.2,Chickpea,Cotton
Assam,Dhemaji,Sandy Soil,Kharif,27.4,89,234.2,Blackgram,Watermelon
Assam,Dhemaji,Black Soil,Whole Year,32.2,83,314.6,Jute,Soybean
Assam,Dhemaji,Red Soil,Zaid,24.0,77,86.0,Cotton,Groundnut
Assam,Dhemaji,Black Soil,Rabi,33.3,66,309.1,Papaya,Cotton
Assam,Dhemaji,Sandy Soil,Rabi,35.4,70,342.9,Mothbeans,Muskmelon
Assam,Dhemaji,Laterite Soil,Zaid,33.5,85,343.6,Pomegranate,Coffee
Assam,Dhubri,Alluvial Soil,Rabi,31.6,62,322.1,Cotton,Maize
Assam,Dhubri,Loamy Soil,Whole Year,37.9,90,63.3,Kidneybeans,Rice
Assam,Dhubri,Alluvial Soil,Kharif,27.0,65,278.2,Lentil,Sugarcane
Assam,Dhubri,Black Soil,Kharif,38.2,93,208.9,Lentil,Cotton
Assam,Dhubri,Laterite Soil,Zaid,34.0,49,92.8,Pomegranate,Coffee
Assam,Dhubri,Loamy Soil,Zaid,18.5,74,314.1,Pigeonpeas,Maize
Assam,Dhubri,Laterite Soil,Zaid,26.4,95,210.1,Grapes,Cashew
Assam,Dhubri,Laterite Soil,Rabi,28.9,47,316.4,Orange,Coffee
Assam,Dhubri,Red Soil,Kharif,27.9,62,164.8,Grapes,Pulses
Assam,Dhubri,Laterite Soil,Kharif,25.8,75,267.9,Papaya,Coffee
Assam,Dhubri,Loamy Soil,Rabi,27.7,80,182.1,Chickpea,Sugarcane
Assam,Dhubri,Red Soil,Kharif,33.8,68,46.2,Pigeonpeas,Groundnut
Assam,Dhubri,Black Soil,Rabi,23.8,71,271.7,Pigeonpeas,Cotton
Assam,Dhubri,Black Soil,Zaid,36.1,60,81.3,Jute,Jowar
Assam,Dhubri,Laterite Soil,Kharif,35.7,73,236.8,Chickpea,Coffee
Assam,Dhubri,Loamy Soil,Rabi,19.9,65,171.7,Grapes,Maize
Assam,Dhubri,Black Soil,Rabi,27.2,44,102.0,Orange,Jowar
Assam,Dhubri,Black Soil,Kharif,35.1,56,283.9,Lentil,Soybean
Assam,Dhubri,Sandy Soil,Rabi,31.7,55,25.6,Muskmelon,Watermelon
Assam,Dhubri,Black Soil,Whole Year,26.5,49,246.9,Maize,Cotton
Assam,Dibrugarh,Laterite Soil,Kharif,36.8,67,170.1,Pomegranate,Tea
Assam,Dibrugarh,Alluvial Soil,Zaid,29.1,77,142.1,Apple,Rice
Assam,Dibrugarh,Red Soil,Whole Year,37.9,75,69.8,Blackgram,Millets
Assam,Dibrugarh,Alluvial Soil,Zaid,28.4,40,290.6,Blackgram,Maize
Assam,Dibrugarh,Sandy Soil,Zaid,23.3,74,194.0,Papaya,Watermelon
Assam,Dibrugarh,Loamy Soil,Zaid,21.2,79,50.4,Mango,Sugarcane
Assam,Dibrugarh,Laterite Soil,Rabi,19.3,85,322.6,Watermelon,Cashew
Assam,Dibrugarh,Loamy Soil,Whole Year,34.3,86,141.9,Chickpea,Rice
Assam,Dibrugarh,Black Soil,Whole Year,18.1,85,285.1,Lentil,Cotton
Assam,Dibrugarh,Alluvial Soil,Zaid,31.2,73,335.8,Rice,Rice
Assam,Dibrugarh,Alluvial Soil,Whole Year,39.4,41,206.7,Blackgram,Maize
Assam,Dibrugarh,Laterite Soil,Whole Year,24.5,65,164.5,Grapes,Tea
Assam,Dibrugarh,Black Soil,Rabi,32.2,41,219.4,Mungbean,Cotton
Assam,Dibrugarh,Laterite Soil,Rabi,31.8,74,132.5,Kidneybeans,Cashew
Assam,Dibrugarh,Alluvial Soil,Zaid,32.2,80,113.0,Watermelon,Wheat
Assam,Dibrugarh,Alluvial Soil,Kharif,35.8,46,321.1,Blackgram,Wheat
Assam,Dibrugarh,Black Soil,Whole Year,31.9,49,345.4,Grapes,Soybean
Assam,Dibrugarh,Red Soil,Whole Year,28.5,59,92.4,Muskmelon,Pulses
Assam,Dibrugarh,Loamy Soil,Kharif,34.9,95,81.4,Watermelon,Maize
Assam,Dibrugarh,Laterite Soil,Kharif,30.9,76,319.1,Mothbeans,Tea
Assam,Dima Hasao,Loamy Soil,Whole Year,34.2,76,215.7,Blackgram,Rice
Assam,Dima Hasao,Loamy Soil,Zaid,24.7,72,309.4,Kidneybeans,Rice
Assam,Dima Hasao,Red Soil,Rabi,20.0,43,235.8,Lentil,Pulses
Assam,Dima Hasao,Red Soil,Rabi,34.4,64,112.5,Watermelon,Millets
Assam,Dima Hasao,Red Soil,Rabi,30.9,86,189.1,Muskmelon,Pulses
Assam,Dima Hasao,Sandy Soil,Whole Year,31.6,81,325.3,Maize,Muskmelon
Assam,Dima Hasao,Laterite Soil,Zaid,30.3,86,40.9,Coconut,Coffee
Assam,Dima Hasao,Loamy Soil,Rabi,38.5,93,158.5,Grapes,Rice
Assam,Dima Hasao,Laterite Soil,Whole Year,34.3,90,188.8,Maize,Coffee
Assam,Dima Hasao,Red Soil,Whole Year,23.6,89,91.2,Blackgram,Millets
Assam,Dima Hasao,Loamy Soil,Rabi,33.7,67,237.5,Pigeonpeas,Wheat
Assam,Dima Hasao,Sandy Soil,Whole Year,22.8,78,149.8,Chickpea,Muskmelon
Assam,Dima Hasao,Alluvial Soil,Rabi,27.7,69,248.3,Jute,Wheat
Assam,Dima Hasao,Laterite Soil,Kharif,30.7,41,207.7,Banana,Cashew
Assam,Dima Hasao,Laterite Soil,Kharif,28.0,45,49.9,Orange,Tea
Assam,Dima Hasao,Sandy Soil,Zaid,25.1,43,169.3,Jute,Groundnut
Assam,Dima Hasao,Loamy Soil,Whole Year,27.3,58,265.1,Watermelon,Wheat
Assam,Dima Hasao,Laterite Soil,Rabi,29.1,53,292.0,Orange,Coffee
Assam,Dima Hasao,Loamy Soil,Whole Year,28.2,85,74.4,Kidneybeans,Wheat
Assam,Dima Hasao,Laterite Soil,Kharif,24.9,86,133.6,Grapes,Tea
Assam,Goalpara,Laterite Soil,Rabi,38.1,79,164.6,Kidneybeans,Tea
Assam,Goalpara,Laterite Soil,Rabi,20.2,52,262.9,Mungbean,Coffee
Assam,Goalpara,Sandy Soil,Rabi,38.8,64,291.1,Blackgram,Watermelon
Assam,Goalpara,Red Soil,Kharif,27.7,87,45.9,Orange,Pulses
Assam,Goalpara,Loamy Soil,Whole Year,29.5,54,176.1,Mango,Wheat
Assam,Goalpara,Red Soil,Kharif,39.8,78,118.2,Grapes,Pulses
Assam,Goalpara,Red Soil,Zaid,22.3,51,158.4,Apple,Groundnut
Assam,Goalpara,Black Soil,Rabi,22.9,76,249.1,Lentil,Jowar
Assam,Goalpara,Loamy Soil,Rabi,22.4,73,284.0,Cotton,Rice
Assam,Goalpara,Laterite Soil,Rabi,38.8,42,59.0,Lentil,Coffee
Assam,Goalpara,Black Soil,Zaid,32.6,56,133.1,Kidneybeans,Jowar
Assam,Goalpara,Black Soil,Rabi,27.5,81,307.2,Orange,Soybean
Assam,Goalpara,Black Soil,Zaid,39.9,75,183.9,Jute,Cotton
Assam,Goalpara,Sandy Soil,Whole Year,25.2,42,135.9,Jute,Watermelon
Assam,Goalpara,Sandy Soil,Whole Year,28.2,71,205.9,Coffee,Groundnut
Assam,Goalpara,Black Soil,Whole Year,30.6,54,284.6,Mothbeans,Jowar
Assam,Goalpara,Alluvial Soil,Zaid,23.9,89,53.0,Mothbeans,Sugarcane
Assam,Goalpara,Alluvial Soil,Kharif,31.9,78,242.1,Kidneybeans,Sugarcane
Assam,Goalpara,Alluvial Soil,Kharif,20.0,91,35.0,Chickpea,Sugarcane
Assam,Goalpara,Alluvial Soil,Zaid,30.3,73,25.5,Coconut,Maize
Assam,Golaghat,Sandy Soil,Kharif,37.2,56,172.4,Banana,Groundnut
Assam,Golaghat,Red Soil,Whole Year,26.9,46,171.5,Orange,Pulses
Assam,Golaghat,Laterite Soil,Rabi,27.1,87,342.9,Mango,Cashew
Assam,Golaghat,Loamy Soil,Kharif,30.7,86,244.5,Rice,Maize
Assam,Golaghat,Sandy Soil,Rabi,28.7,65,25.8,Mothbeans,Muskmelon
Assam,Golaghat,Laterite Soil,Whole Year,35.4,92,50.3,Banana,Tea
Assam,Golaghat,Sandy Soil,Rabi,36.5,80,121.2,Mothbeans,Muskmelon
Assam,Golaghat,Alluvial Soil,Rabi,27.8,86,157.4,Pomegranate,Sugarcane
Assam,Golaghat,Loamy Soil,Whole Year,27.7,63,341.3,Mango,Wheat
Assam,Golaghat,Alluvial Soil,Rabi,34.9,41,78.1,Cotton,Rice
Assam,Golaghat,Alluvial Soil,Rabi,33.4,45,116.4,Orange,Sugarcane
Assam,Golaghat,Sandy Soil,Kharif,26.4,63,311.5,Apple,Watermelon
Assam,Golaghat,Loamy Soil,Whole Year,33.5,86,33.0,Muskmelon,Wheat
Assam,Golaghat,Sandy Soil,Kharif,22.1,75,305.9,Lentil,Muskmelon
Assam,Golaghat,Alluvial Soil,Whole Year,30.7,64,118.8,Chickpea,Sugarcane
Assam,Golaghat,Sandy Soil,Zaid,22.4,75,80.4,Grapes,Groundnut
Assam,Golaghat,Red Soil,Kharif,22.4,88,276.8,Papaya,Pulses
Assam,Golaghat,Loamy Soil,Rabi,30.2,84,112.5,Banana,Maize
Assam,Golaghat,Black Soil,Kharif,27.3,70,189.2,Muskmelon,Soybean
Assam,Golaghat,Red Soil,Whole Year,25.6,45,70.8,Rice,Millets
Assam,Hailakandi,Red Soil,Zaid,34.1,40,31.6,Banana,Groundnut
Assam,Hailakandi,Red Soil,Zaid,37.4,47,187.3,Kidneybeans,Millets
Assam,Hailakandi,Black Soil,Zaid,24.5,95,21.1,Papaya,Jowar
Assam,Hailakandi,Alluvial Soil,Kharif,23.6,70,213.6,Coffee,Sugarcane
Assam,Hailakandi,Loamy Soil,Rabi,31.7,94,175.6,Lentil,Maize
Assam,Hailakandi,Red Soil,Rabi,24.5,78,215.2,Jute,Groundnut
Assam,Hailakandi,Sandy Soil,Kharif,28.8,94,250.9,Coconut,Groundnut
Assam,Hailakandi,Alluvial Soil,Zaid,18.3,81,320.6,Mango,Maize
Assam,Hailakandi,Sandy Soil,Zaid,23.0,65,162.6,Mothbeans,Watermelon
Assam,Hailakandi,Sandy Soil,Zaid,29.7,95,52.8,Grapes,Watermelon
Assam,Hailakandi,Loamy Soil,Rabi,23.1,79,117.9,Mango,Wheat
Assam,Hailakandi,Loamy Soil,Whole Year,36.5,81,207.1,Maize,Maize
Assam,Hailakandi,Red Soil,Rabi,31.8,78,111.9,Apple,Pulses
Assam,Hailakandi,Alluvial Soil,Rabi,32.1,73,248.8,Banana,Wheat
Assam,Hailakandi,Sandy Soil,Zaid,20.3,40,164.1,Blackgram,Watermelon
Assam,Hailakandi,Alluvial Soil,Whole Year,39.2,60,20.4,Banana,Wheat
Assam,Hailakandi,Laterite Soil,Rabi,35.5,78,157.1,Mango,Coffee
Assam,Hailakandi,Loamy Soil,Rabi,37.6,60,164.5,Mango,Maize
Assam,Hailakandi,Alluvial Soil,Zaid,27.2,45,166.6,Papaya,Rice
Assam,Hailakandi,Loamy Soil,Kharif,21.1,44,247.4,Coconut,Maize
Assam,Hojai,Black Soil,Rabi,36.4,86,156.7,Pigeonpeas,Soybean
Assam,Hojai,Laterite Soil,Zaid,22.5,60,312.0,Kidneybeans,Cashew
Assam,Hojai,Black Soil,Rabi,23.5,59,186.2,Lentil,Soybean
Assam,Hojai,Sandy Soil,Zaid,29.2,46,126.1,Watermelon,Watermelon
Assam,Hojai,Alluvial Soil,Whole Year,25.6,79,207.2,Watermelon,Sugarcane
Assam,Hojai,Loamy Soil,Kharif,31.2,41,242.4,Coffee,Wheat
Assam,Hojai,Loamy Soil,Zaid,33.1,45,226.6,Pomegranate,Maize
Assam,Hojai,Alluvial Soil,Whole Year,39.8,61,68.0,Muskmelon,Sugarcane
Assam,Hojai,Sandy Soil,Rabi,38.2,73,232.3,Maize,Watermelon
Assam,Hojai,Sandy Soil,Rabi,38.8,63,269.1,Muskmelon,Muskmelon
Assam,Hojai,Alluvial Soil,Rabi,36.6,91,290.2,Apple,Sugarcane
Assam,Hojai,Black Soil,Rabi,24.5,74,209.9,Coconut,Soybean
Assam,Hojai,Alluvial Soil,Kharif,36.5,48,297.9,Pigeonpeas,Maize
Assam,Hojai,Loamy Soil,Zaid,21.4,80,246.0,Watermelon,Maize
Assam,Hojai,Alluvial Soil,Rabi,27.0,83,319.8,Cotton,Maize
Assam,Hojai,Sandy Soil,Whole Year,24.2,92,85.8,Banana,Groundnut
Assam,Hojai,Loamy Soil,Zaid,35.0,69,125.7,Rice,Wheat
Assam,Hojai,Loamy Soil,Kharif,18.7,86,78.5,Mango,Wheat
Assam,Hojai,Red Soil,Zaid,33.2,42,204.8,Lentil,Pulses
Assam,Hojai,Red Soil,Zaid,18.9,79,67.7,Coconut,Pulses
Assam,Jorhat,Red Soil,Kharif,31.4,66,110.6,Kidneybeans,Millets
Assam,Jorhat,Red Soil,Whole Year,28.9,60,295.6,Mothbeans,Groundnut
Assam,Jorhat,Laterite Soil,Rabi,28.4,77,85.0,Cotton,Coffee
Assam,Jorhat,Sandy Soil,Zaid,31.2,62,280.7,Blackgram,Groundnut
Assam,Jorhat,Loamy Soil,Kharif,33.7,57,50.8,Pomegranate,Maize
Assam,Jorhat,Sandy Soil,Zaid,32.1,44,94.1,Banana,Watermelon
Assam,Jorhat,Loamy Soil,Whole Year,37.5,52,207.9,Rice,Maize
Assam,Jorhat,Black Soil,Rabi,25.0,54,186.4,Muskmelon,Soybean
Assam,Jorhat,Sandy Soil,Whole Year,35.9,53,285.2,Coconut,Watermelon
Assam,Jorhat,Black Soil,Rabi,34.2,40,34.3,Watermelon,Soybean
Assam,Jorhat,Loamy Soil,Rabi,19.5,89,162.6,Mothbeans,Maize
Assam,Jorhat,Red Soil,Whole Year,30.2,59,176.6,Coffee,Millets
Assam,Jorhat,Laterite Soil,Whole Year,33.6,44,56.3,Pomegranate,Coffee
Assam,Jorhat,Laterite Soil,Zaid,38.8,56,58.1,Lentil,Cashew
Assam,Jorhat,Red Soil,Whole Year,20.6,68,256.2,Cotton,Pulses
Assam,Jorhat,Black Soil,Kharif,25.6,40,200.6,Coffee,Jowar
Assam,Jorhat,Sandy Soil,Kharif,24.6,75,142.8,Chickpea,Groundnut
Assam,Jorhat,Alluvial Soil,Whole Year,29.2,43,58.2,Banana,Rice
Assam,Jorhat,Loamy Soil,Kharif,39.8,55,259.3,Jute,Sugarcane
Assam,Jorhat,Red Soil,Zaid,31.4,80,302.5,Rice,Groundnut
Assam,Kamrup,Sandy Soil,Zaid,30.9,84,303.9,Chickpea,Muskmelon
Assam,Kamrup,Loamy Soil,Whole Year,29.9,79,257.7,Rice,Rice
Assam,Kamrup,Black Soil,Kharif,38.9,91,259.8,Chickpea,Cotton
Assam,Kamrup,Alluvial Soil,Whole Year,35.4,51,62.9,Rice,Sugarcane
Assam,Kamrup,Sandy Soil,Zaid,25.0,94,88.5,Grapes,Groundnut
Assam,Kamrup,Loamy Soil,Whole Year,37.3,70,50.8,Rice,Rice
Assam,Kamrup,Laterite Soil,Whole Year,25.0,66,88.2,Mango,Coffee
Assam,Kamrup,Sandy Soil,Rabi,21.7,52,129.4,Lentil,Muskmelon
Assam,Kamrup,Loamy Soil,Whole Year,22.8,59,90.2,Chickpea,Rice
Assam,Kamrup,Black Soil,Rabi,20.5,85,33.4,Maize,Jowar
Assam,Kamrup,Laterite Soil,Rabi,39.4,73,291.7,Pigeonpeas,Tea
Assam,Kamrup,Red Soil,Kharif,30.8,66,153.4,Mango,Pulses
Assam,Kamrup,Black Soil,Rabi,27.2,81,285.1,Mungbean,Jowar
Assam,Kamrup,Laterite Soil,Rabi,28.0,86,210.6,Apple,Cashew
Assam,Kamrup,Sandy Soil,Rabi,27.3,83,231.7,Orange,Muskmelon
Assam,Kamrup,Red Soil,Rabi,32.5,76,291.1,Chickpea,Groundnut
Assam,Kamrup,Laterite Soil,Kharif,30.7,80,23.7,Coffee,Coffee
Assam,Kamrup,Loamy Soil,Whole Year,21.9,52,286.7,Pomegranate,Sugarcane
Assam,Kamrup,Laterite Soil,Zaid,28.4,51,165.5,Jute,Tea
Assam,Kamrup,Loamy Soil,Whole Year,27.1,92,71.2,Kidneybeans,Rice
Assam,Kamrup Metro,Black Soil,Rabi,36.6,92,261.8,Grapes,Jowar
Assam,Kamrup Metro,Alluvial Soil,Zaid,37.9,74,216.1,Maize,Sugarcane
